tweet,Sentiment
@smaysdotcom then I must be coming up with an unfulfilled breakthrough nearly every day! ,1
saw HUNDREDS of ladyslippers in bloom in the upper slopes of the East Moose River gorge. too many bugs eating me to take many photos ,1
@ScruffyPanther hallo  x,1
Did really good in my English exam ,1
Having fun today ,1
@ Lucas_Grabeel hellouu.... how r you ,1
I'm an impassioned bull charging towards the red flag of forbidden guilty pleasure ,1
Why did I have a dream about Mike Rowe last night?  ,1
"@PaulaAbdulRocks hi, thanks to following me ",1
going to see hangover again with colby ,1
Hope that's the 1st and last time I'm associated with the &quot;n&quot; word! ,1
And mini coopers too ,1
"@piotr_paciorek Warsaw is such a pretty city. Think this is the length I'll keep for a while, easiest to handle  When r u in London again?",1
@eelyntang lol. sorry i thought it was the other way around! ,1
"@matthewkheafy wow, that Kent guy is a serious good drummer! awesome you let him drum Iron Maiden   http://bit.ly/ze709",1
is gunna go shopping for sum food nd get her phne sorted out dropped it in the bath lol peace homies !!! ,1
"Making an animation icon  I'm in the 15th frame of 65 frames. Damn, this is tiring, but there's no way I'm gonna back off now. lol",1
@eliseeeherrera I hope for the same thing! lol IMY Elise ,1
watcing on the spot  1jt embleledemdemdem lol,1
"Among all the people to see at the Groceries, I see you -__-. But I'm glad I did ",1
"i didn't notice... it was rainin',, aha,, smiLe ",1
is in a free ,1
"@katiapsyche Btw, your converting is AWESOME, but we use celsius in Canada. ",1
@f1_fans £80m for one footballer vs £40m for a whole #f1 team!!! Love Webber - wish he kicks Vettel's pink one ,1
@NitroJohn Thanks for the Courtney reminder ,1
Off to work with my early morning clients! I love early morning people! ,1
lapt n mtapos weeehhhh  ngyn tapos na pla.. hehehe anyway.. tym 2 say smething sa pix q sa multiply,1
@lintcj Nuttin! Feeling fine but getting pretty impatient. I know she'll be here soon though. ,1
@guyoseary POWER TO QUEEN MADGE! I love her! ,1
@Cherylmcfly yeah i replied  x,1
@janaclemen Awesome  Have a safe flight!,1
Good Morning..at work already..hella early! Got my BK Mocha i should be good...i hope ,1
Off to work! ,1
http://twitpic.com/7jdf7 - This is for mah ladies on the stream. Watch &amp; enjoy! ,1
@sarahgagne that song makes me so happy I could just burst ,1
@Marcia77 Thanx! ,1
@rashmibansal we just rent ours.. for Rs 500 a month! ,1
Kim Kardashian just told me she likes my voice.  Hello ego! its going to be a good day.  I'm in love ,1
@selenagomez so great meeting you last night! thanks for the pic! hope you enjoyed the show ,1
"One 4 @TyMaKing...men over heard &quot;its not fair, why isn't there a more mag for men?&quot; Not that he needs 1 jus reads mine  lol",1
@davidgregory Good morning. i hope you have a fun and safe day today. ,1
@Chunk84 just tell them i said you could have my 10% in bed for today ,1
@CaitDaviesUK Awesome.. You seem to be very busy these days! Can't be a bad thing ,1
Sara just reminded me that 10 years ago today we embarked on our first trip to Europe ,1
@KathyFriend Another one by @cathydietz. I horde them for profile updates ,1
http://tr.im/oEEo  LOVE THIS! ,1
@jshe ah thanks! ,1
Things I learn last nite. Gay guys got some serious game. I wanna be a gay dude in nyc. I can't wait till Hawaii ,1
"@davidlafuente That's true, that's true  MUAH!",1
It will be very interesting if SriLanka is eliminated after losing only 1 match  #t20,1
@samerde thanks - guess my lazy nature was in control  via http://twib.es/3ZQ,1
@catarino I now first need to finish my THESIS  Thanks for your reply - will get back to you in two weeks!,1
@JeffWhite34 hey  thanks for replying ,1
My birthday sooon  x,1
Sunrise.  Vow #2 broken.,1
"Woke up to the sound of thunder, i killed it with a donut   Sink Into Me;",1
@TraceCyrus well you should be excited D all you're gonna see is trees but whatever ,1
"going to quickly tidy my room, then off to town ",1
"@theelfyone I'm going to sink two hours into &quot;training updates&quot; with her, I think ",1
gud mornin erryone..... just another day closer to payday ,1
@kkoschany they're imprinted in my mind already ,1
@alexradsby yeah it's awesome ,1
"ima pamper myself today  and guys i know i havnt made a vid in a while, but v.soon i shall! and omfg - the weather last night was FREAKY!!",1
"@SusanScot I'm @ Carries, she's feeling abit better 2day  I aint wearing that sling, it doesnt go with any my clothes haha x",1
"@othermuse Thanks, Lynn! It should be a good incentive for me to market my work ",1
yes! coffee was actually saved for me ,1
@njlitster one year at 10 months  time flys?,1
@goldigold oh got cha... so what's for breakfast this morning   I'll have live through someone else - too lazy to cook this morn,1
@Official_Leon - Leon!! your on the list as 'Mr Twitter 2009' we (fans on offish forums) are voting for you  just to let you know  Jess x,1
@JustTwistie I AM IN BED LOSER =P haha and I will be ,1
"Laundry day! buuuut, I am not feeling it, so I'll be naked today  My door is locked...don't bother...",1
"@forteller ahh, then we are talking ",1
I could really eat a cheeseburger right now - my tummy is calling for it ,1
@BitchNotAPerson haha! nothing much  what abt you?,1
watching home and away ,1
@Katie_AK47 thats okay! my uncle is like 50 and his fiance is like 20! thats more of an age difference than me and jared! ,1
"installed windows 7 on laptop, so far its A LOT better than Vista   Think xp will finally have a successor",1
@abduzeedo It's great! ,1
@Twyst thank you!!! ,1
@debra47 Thanks..now can we come visit  ? Cheers D!,1
good morning! enjoying a delish McCafe Iced Coffee  Vanilla Yum!,1
Although i have no money and no job i am happy happy happy and loving life right now yayyyyyya ,1
im on a bus on a field trip! yes i brought my phone ,1
Café clope !!! ,1
@tysonritteraar I'm sorry for your knee. I have a gift for you: http://twitpic.com/7jcxs  Bye! ,1
HAHAHAHA the spoon I'm eating my nutella with got stuck to the magnets on my mac and I couldn't get it off. CHOCOLATE MAC IS CHOCOLATE ,1
&quot;Turbo C++ IDE&quot; is a compiler for those people who have a fetish for blue screens after falling in love with BSODs. ,1
@renxin FOLLOWED LAAAA ,1
"@itsgabbith  i am lucky as i have a lovely,sweet and caring mom ",1
@vin495 @theroguegirl Don't you have to say it *before* the other person for them to be copying you??? ;-) See ya later! ,1
"@Feiring Heheh, me too ",1
I have to hol my ordner ,1
"Morning Tweeps 7am first shot to get those B.E.P. tickets, outside lands fest baaaaby baby!! txt the word we give you at 7am to &quot;22997&quot; ",1
ciao for now! xoxo ,1
"@david_bosman oh que oui, on en redemande ",1
@GoDiegoGo12 at least you tried. ,1
@_FB_ fair enough.  I'm sure there's a more appropriate section for it ,1
"&quot;So this is love, so this is what makes life divine&quot;- Gotta love Cinderella is your adult life too ",1
Happy Tuesday ,1
@ReneeJRoss Hey there Renee ,1
@VegasMMAWarrior I'm always proud of healthy snacking! Thanks for sharing ,1
"@OfficialAkaye Hey, hope you &amp; Nadine had a good b'day! Tour was the best yet, you &amp; the girls were amazing! Hope you enjoyed it too!  xx",1
@Mpieters good luck on that one  my experience is that you're darn lucky to even have on that takes control of the kitchen,1
"@atkinsondavid my sister lives in Oman and we've been loads, it's so beautiful.  Nice piece on the railway ",1
"Knitting's not so terribly tricky. Well, to me. The other half can't seem to get the hang of it.... poor guy. ",1
@nicolour shopping ,1
@GELKA got it.......wicked mix by jon ,1
@Alegrya oh if you ever need an excuse to wear one let me know and we can make one up togther ,1
@madamebella Great job on your first video! You made the deadline.  http://bit.ly/D91Wq,1
@westlifepixie it is really warm here in Dublin. The sun is out.. ,1
@gavenoakley13 great movie ,1
@CDButler Thank you!! ,1
Just purchased my FIRST song from iTunes. #StaringDown by @collective_soul GO DOWNLOAD IT MY FELLOW TWEEPS!! ,1
: having Union BBQ today and we are expecting to have another beautiful day in Toronto.  Listening to Viva La Vida Coldplay.  ,1
Father's Day....Aww I miss my dad. Happy Father's Day Dad!!! ,1
had an awful day but at least i there is dancing tomorrow ,1
I didnt sleep at all and my head was killing me! 1 done 2 to do ,1
@nmcgivney It's a date ,1
@thomasrdotorg thanks thomas  she's a bit of aright,1
@colinkelly love the Manics version ,1
@davidrobinson11 I MISS YOU TOO!  Horray for mutual missingness.,1
Searching/ Studying twitter API... might have a project involving this. ,1
Just straightened my hair! So seeing how @HannahTYO baby is going on her date!!! She isn't updating me! Haha. Can't wait for 2morra nite ,1
if there was a way to bring my uni friends and a local spar shop then awesome ,1
"Those who know your name will trust N U, 4 U Lord have never 4saken those who seek U. Psm 9:10 Cherie Camp ",1
"@scottross  Great info from Forrester Scott, Thanks for sharing that with us ",1
"@challyzatb ooh, cool.  I think I saw a clip from it a while ago, now I come to think. Also I am sneezing. In a rather large way. ;-P",1
'How can you live with yourself you horrible man?!' 'He drink's!' Two and a half men ist einfach zu gut ,1
SO EXCITED ,1
@AnaBalentovic thank's  so you are a tv-producer too?,1
@michaels_feed Would it's designation be FALAHKLAHLA? ,1
Well let's hope today is better than yesterday ,1
Just got a new Speargun. Seatec Gabbiano 90. It is nice ,1
@jamokie Not really... actually its testing my patience to figure out how to write the same thing in 140 chars ,1
@ChrisCavallucci You just discovered that? They have had it for over a year ,1
@DotCom9000 Having an awesome day? You should... I expect as much out of you  #awesomeupdater,1
"@LittleLiverbird oh, the BS ones never last long, but always end up having tons around anyway lol loving Aveda's one atm as well ",1
So were now mini celebraties at our local corner shop because of Mr Moyles  even the DHL man is wanting a shout out on wednesday,1
easy 50 mins. time to go see the gf ,1
The popular Flip camcorder now ships with new software including Flip Channels &amp; a cool iPhone app. Nice ,1
@Download2009 where are the pictures of the lucky people who won the text to meet competitions? i want to see my pic with dragonforce ,1
I am looking forward to ML training next week ,1
Well im on the countdown to vodka o'clock only 3 and a bit days left !!!! ,1
"Wow, why is everyone hating on @nicksantino , leave the dude alone. I haven't met him, but I will. Yee, I love Nicholas.  Haha",1
is thinking twitter is very weird but thinks he will begin to like it lol ,1
Connecting and sharing:  FB me at:  www.facebook.com/BelindaStarnes - I luv sharing thoughts &amp; learning from tweeps!  ,1
@evzi &quot;you've got me&quot;. that still sounds dodgy ,1
OKAY I'M DONE YAY!  perfect word count too. i never understand how i manage to achieve that. BEDTIME KAY THANKS BYE. x,1
"@mrsmetaphor  Let's hope not.  Yesterday I had some super spicy Mexican food and NOTHING.  Today, fruit and yogurt.  Go figure! ",1
@apraalii haha yeah  A McFly To Play in Space ,1
@lilmissbexy yeeep i'm addicted to twitter haha ,1
"LINES, VINES, AND TRYING TIMES.  &lt;3",1
There's sun this morning! wow... ,1
I'm actually ready for work!! Money makes me happy! ,1
Waiting for the intro session at the roadshow to begin. Is it bad I am anxious to install my new Win7 RC disc the minute I leave here? ,1
"Morning...starting my daily routine...DMD, music, &amp; lovin life!!...   ",1
@agirlcalledbob I just want the frakking soundtrack to come out already ,1
@Epiphone 7.23 am... That's early indeed!! Have a nice day as it will be long for sure ,1
@TheDarrenxshow No it was so much fun! In thew breaks they were telling so many rude jokes! ,1
It's my first day of school! Starting my course work for Bible college today! ,1
@mickoyabut Miss you Micko! ,1
is watching The Dark Knight ,1
@ninaspringle Do you take your coffee white? They say it's better for your bones.  I take it extra white. ,1
Surprise phone call from Noelle! Made my day ,1
"@RochelleYap Hmmmmmmm, maybe! After the cip k? I register for you ",1
